Unnamed: 0,PRICE_BID,PRICE_ASK,PRICE_LAST
2007-08-22,1.43286,1.43286,1.43286
2007-08-28,1.44154,1.44154,1.44154
2007-08-29,1.4475,1.4475,1.4475
2007-08-30,1.44987,1.44987,1.44987
2007-08-31,1.44583,1.44583,1.44583
2007-09-03,1.4361,1.4361,1.4361
2007-09-04,1.43443,1.43443,1.43443
2007-09-05,1.42784,1.42784,1.42784
2007-09-06,1.43595,1.43595,1.43595
2007-09-07,1.43872,1.43872,1.43872
2007-09-10,1.45842,1.45842,1.45842
2007-09-11,1.44764,1.44764,1.44764
2007-09-12,1.4452200000000002,1.4452200000000002,1.4452200000000002
2007-09-13,1.43929,1.43929,1.43929
2007-09-14,1.43549,1.43549,1.43549
2007-09-17,1.42505,1.42505,1.42505
2007-09-18,1.42223,1.42223,1.42223
2007-09-19,1.41439,1.41439,1.41439
2007-09-20,1.41618,1.41618,1.41618
2007-09-21,1.40629,1.40629,1.40629
2007-09-24,1.41052,1.41052,1.41052
2007-09-25,1.41248,1.41248,1.41248
2007-09-26,1.42428,1.42428,1.42428
2007-09-27,1.41787,1.41787,1.41787
2007-09-28,1.41728,1.41728,1.41728
2007-10-01,1.41633,1.41633,1.41633
2007-10-02,1.41354,1.41354,1.41354
2007-10-03,1.41257,1.41257,1.41257
2007-10-04,1.40928,1.40928,1.40928
2007-10-05,1.40983,1.40983,1.40983
2007-10-08,1.3871200000000001,1.3871200000000001,1.3871200000000001
2007-10-09,1.38286,1.38286,1.38286
2007-10-10,1.3839700000000001,1.3839700000000001,1.3839700000000001
2007-10-11,1.39058,1.39058,1.39058
2007-10-12,1.3883299999999998,1.3883299999999998,1.3883299999999998
2007-10-15,1.37998,1.37998,1.37998
2007-10-16,1.38694,1.38694,1.38694
2007-10-17,1.39038,1.39038,1.39038
2007-10-18,1.38532,1.38532,1.38532
2007-10-19,1.39274,1.39274,1.39274
2007-10-22,1.3849200000000002,1.3849200000000002,1.3849200000000002
2007-10-23,1.3866,1.3866,1.3866
2007-10-24,1.37916,1.37916,1.37916
2007-10-25,1.38116,1.38116,1.38116
2007-10-26,1.38103,1.38103,1.38103
2007-10-29,1.38215,1.38215,1.38215
2007-10-30,1.37457,1.37457,1.37457
2007-10-31,1.37795,1.37795,1.37795
2007-11-01,1.36616,1.36616,1.36616
2007-11-02,1.37104,1.37104,1.37104
2007-11-05,1.35531,1.35531,1.35531
2007-11-06,1.35112,1.35112,1.35112
2007-11-07,1.33191,1.33191,1.33191
2007-11-08,1.36114,1.36114,1.36114
2007-11-09,1.36493,1.36493,1.36493
2007-11-12,1.38851,1.38851,1.38851
2007-11-13,1.4027,1.4027,1.4027
2007-11-14,1.4053,1.4053,1.4053
2007-11-15,1.41323,1.41323,1.41323
2007-11-16,1.44176,1.44176,1.44176
2007-11-19,1.42611,1.42611,1.42611
2007-11-20,1.44058,1.44058,1.44058
2007-11-21,1.45417,1.45417,1.45417
2007-11-22,1.45959,1.45959,1.45959
2007-11-23,1.46692,1.46692,1.46692
2007-11-26,1.45838,1.45838,1.45838
2007-11-27,1.46534,1.46534,1.46534
2007-11-28,1.4739799999999998,1.4739799999999998,1.4739799999999998
2007-11-29,1.46433,1.46433,1.46433
2007-11-30,1.47081,1.47081,1.47081
2007-12-03,1.46644,1.46644,1.46644
2007-12-04,1.47094,1.47094,1.47094
2007-12-05,1.49793,1.49793,1.49793
2007-12-06,1.47898,1.47898,1.47898
2007-12-07,1.47599,1.47599,1.47599
2007-12-10,1.47415,1.47415,1.47415
2007-12-11,1.4819,1.4819,1.4819
2007-12-12,1.4812,1.4812,1.4812
2007-12-13,1.49078,1.49078,1.49078
2007-12-14,1.49064,1.49064,1.49064
2007-12-17,1.4684,1.4684,1.4684
2007-12-18,1.44749,1.44749,1.44749
2007-12-19,1.44799,1.44799,1.44799
2007-12-20,1.44129,1.44129,1.44129
2007-12-21,1.4329,1.4329,1.4329
2007-12-24,1.4269100000000001,1.4269100000000001,1.4269100000000001
2007-12-25,1.4192799999999999,1.4192799999999999,1.4192799999999999
2007-12-26,1.42029,1.42029,1.42029
2007-12-27,1.42299,1.42299,1.42299
2007-12-28,1.43866,1.43866,1.43866
2007-12-31,1.44126,1.44126,1.44126
2008-01-02,1.44971,1.44971,1.44971
2008-01-03,1.4623899999999999,1.4623899999999999,1.4623899999999999
2008-01-04,1.45512,1.45512,1.45512
2008-01-07,1.4754,1.4754,1.4754
2008-01-08,1.4748,1.4748,1.4748
2008-01-09,1.4772100000000001,1.4772100000000001,1.4772100000000001
2008-01-10,1.48263,1.48263,1.48263
2008-01-11,1.4947700000000002,1.4947700000000002,1.4947700000000002
2008-01-14,1.51069,1.51069,1.51069
2008-01-15,1.51214,1.51214,1.51214
2008-01-16,1.51294,1.51294,1.51294
2008-01-17,1.5008700000000001,1.5008700000000001,1.5008700000000001
2008-01-18,1.50505,1.50505,1.50505
2008-01-21,1.4955200000000002,1.4955200000000002,1.4955200000000002
2008-01-22,1.49225,1.49225,1.49225
2008-01-23,1.50645,1.50645,1.50645
2008-01-24,1.49553,1.49553,1.49553
2008-01-25,1.48278,1.48278,1.48278
2008-01-28,1.48317,1.48317,1.48317
2008-01-29,1.4838799999999999,1.4838799999999999,1.4838799999999999
2008-01-30,1.47397,1.47397,1.47397
2008-01-31,1.48111,1.48111,1.48111
2008-02-01,1.4896,1.4896,1.4896
2008-02-04,1.47244,1.47244,1.47244
2008-02-05,1.47422,1.47422,1.47422
2008-02-06,1.4750299999999998,1.4750299999999998,1.4750299999999998
2008-02-07,1.4711100000000001,1.4711100000000001,1.4711100000000001
2008-02-08,1.46236,1.46236,1.46236
2008-02-11,1.45462,1.45462,1.45462
2008-02-12,1.4574200000000002,1.4574200000000002,1.4574200000000002
2008-02-13,1.45763,1.45763,1.45763
2008-02-14,1.4525,1.4525,1.4525
2008-02-15,1.4634200000000002,1.4634200000000002,1.4634200000000002
2008-02-18,1.47634,1.47634,1.47634
2008-02-19,1.48021,1.48021,1.48021
2008-02-20,1.49388,1.49388,1.49388
2008-02-21,1.48695,1.48695,1.48695
2008-02-22,1.49801,1.49801,1.49801
2008-02-25,,,1.49901
2008-02-26,,,1.47793
2008-02-27,,,1.47024
2008-02-28,,,1.48082
2008-02-29,,,1.4872100000000001
2008-03-03,,,1.49947
2008-03-04,,,1.5051
2008-03-05,,,1.51015
2008-03-06,,,1.5084
2008-03-07,,,1.51349
2008-03-10,,,1.51939
2008-03-11,,,1.52562
2008-03-12,,,1.52275
2008-03-13,,,1.53987
2008-03-14,,,1.53508
2008-03-17,,,1.57351
2008-03-18,,,1.56789
2008-03-19,,,1.5589600000000001
2008-03-20,,,1.58292
2008-03-21,,,1.58047
2008-03-24,,,1.58407
2008-03-25,,,1.57853
2008-03-26,,,1.58881
2008-03-27,,,1.60878
2008-03-28,,,1.6026
2008-03-31,,,1.6139
2008-04-01,,,1.6134
2008-04-02,,,1.5923399999999999
2008-04-03,,,1.58623
2008-04-04,,,1.57543
2008-04-07,,,1.57605
2008-04-08,,,1.59579
2008-04-09,,,1.59178
2008-04-10,,,1.6134899999999999
2008-04-11,,,1.60399
2008-04-14,,,1.61206
2008-04-15,,,1.6110600000000002
2008-04-16,,,1.61084
2008-04-17,,,1.5959299999999998
2008-04-18,,,1.60381
2008-04-21,,,1.59009
2008-04-22,,,1.59839
2008-04-23,,,1.61174
2008-04-24,,,1.6146399999999999
2008-04-25,,,1.59287
2008-04-28,,,1.57997
2008-04-29,,,1.58369
2008-04-30,,,1.57959
2008-05-01,,,1.57607
2008-05-02,,,1.57359
2008-05-05,,,1.57457
2008-05-06,,,1.56763
2008-05-07,,,1.55437
2008-05-08,,,1.54827
2008-05-09,,,1.56395
2008-05-12,,,1.55339
2008-05-13,,,1.56575
2008-05-14,,,1.5503900000000002
2008-05-15,,,1.55398
2008-05-16,,,1.5509899999999999
2008-05-19,,,1.5563200000000001
2008-05-20,,,1.5393400000000002
2008-05-21,,,1.5511
2008-05-22,,,1.55198
2008-05-23,,,1.5522399999999998
2008-05-26,,,1.55736
2008-05-27,,,1.56471
2008-05-28,,,1.56
2008-05-29,,,1.54683
2008-05-30,,,1.5351
2008-06-02,,,1.5473299999999999
2008-06-03,,,1.55657
2008-06-04,,,1.5601
2008-06-05,,,1.56546
2008-06-06,,,1.5863
2008-06-09,,,1.6047
2008-06-10,,,1.5982299999999998
2008-06-11,,,1.58451
2008-06-12,,,1.5801500000000002
2008-06-13,,,1.5790799999999998
2008-06-16,,,1.58248
2008-06-17,,,1.58756
2008-06-18,,,1.57796
2008-06-19,,,1.5849799999999998
2008-06-20,,,1.57576
2008-06-23,,,1.58397
2008-06-24,,,1.57789
2008-06-25,,,1.57649
2008-06-26,,,1.5828799999999998
2008-06-27,,,1.5896400000000002
2008-06-30,,,1.5933700000000002
2008-07-01,,,1.6057
2008-07-02,,,1.61095
2008-07-03,,,1.60727
2008-07-04,,,1.59788
2008-07-07,,,1.5955700000000002
2008-07-08,,,1.5974899999999999
2008-07-09,,,1.59949
2008-07-10,,,1.59188
2008-07-11,,,1.5937
2008-07-14,,,1.60473
